"id";"version";"changeset";"uid";"user";"date";"visible";"primitive";"source";"isTagCreation";"isTagDelete";"isTagModification";"isGeomEdition"
"4227137";"6";"7148416";"17286";"Pieren";"Mon Jan 31 20:56:33 CET 2011";"true";"OSMWay";"null";"false";"false";"false";"true"
"698083737";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:59 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"785542865";"2";"9524555";"375079";"Black Myst";"Mon Oct 10 20:52:40 CEST 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"4227139";"8";"7148416";"17286";"Pieren";"Mon Jan 31 20:57:01 CET 2011";"true";"OSMWay";"null";"false";"false";"false";"true"
"698083735";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:57 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"4227153";"6";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:32 CET 2011";"true";"OSMWay";"null";"false";"false";"true";"false"
"4227154";"6";"7079380";"17286";"Pieren";"Tue Jan 25 00:32:14 CET 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"779955817";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:11 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"778317389";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:42 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"779955791";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:08 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"696674757";"3";"10015953";"211154";"ËdzëronK";"Fri Dec 02 12:34:01 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010";"false";"false";"true";"false"
"39371291";"11";"8844146";"154300";"jihaire";"Wed Jul 27 13:27:31 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"true"
"778317358";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:46 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"696674771";"3";"10015953";"211154";"ËdzëronK";"Fri Dec 02 12:34:47 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010";"false";"false";"true";"false"
"779955738";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:11 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"62505929";"4";"9518184";"375079";"Black Myst";"Mon Oct 10 01:20:40 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"4227129";"8";"7360858";"13442";"Damouns";"Tue Feb 22 08:41:04 CET 2011";"true";"OSMWay";"null";"false";"false";"true";"false"
"4227129";"9";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:33 CET 2011";"true";"OSMWay";"null";"false";"false";"true";"false"
"4227133";"8";"9718237";"27454";"Popolon";"Wed Nov 02 01:12:33 CET 2011";"true";"OSMWay";"null";"false";"false";"false";"true"
"1202456530";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:39 CET 2011";"true";"OSMNode";"bing";"false";"false";"false";"false"
"698083608";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:54 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083597";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:01 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083643";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:28 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083633";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:28 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083636";"2";"8890704";"492784";"Erkkii";"Mon Aug 01 15:19:12 CEST 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"698083636";"3";"9962337";"158826";"cquest";"Sun Nov 27 00:47:40 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083628";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:04 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083619";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:58 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"784117250";"2";"7590811";"17286";"Pieren";"Thu Mar 17 23:37:51 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"698083679";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:54 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"123324309";"1";"8844146";"154300";"jihaire";"Wed Jul 27 13:25:40 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"1202456417";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:33 CET 2011";"true";"OSMNode";"bing";"false";"false";"false";"false"
"123324299";"1";"8844146";"154300";"jihaire";"Wed Jul 27 13:25:40 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083662";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:03 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"780480080";"3";"7590482";"17286";"Pieren";"Thu Mar 17 22:58:03 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"123324289";"1";"8844146";"154300";"jihaire";"Wed Jul 27 13:25:39 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"55477164";"3";"7502402";"107257";"FrViPofm";"Wed Mar 09 11:15:27 CET 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"true";"false"
"698083704";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:59 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"780480111";"3";"7590482";"17286";"Pieren";"Thu Mar 17 22:58:10 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"698083689";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:54 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083480";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:56 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"123487835";"1";"8856916";"154300";"jihaire";"Thu Jul 28 20:19:15 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011";"false";"false";"false";"false"
"123487835";"2";"9043180";"375079";"Black Myst";"Wed Aug 17 00:09:52 CEST 2011";"false";"OSMWay";"null";"false";"true";"false";"true"
"123487831";"1";"8856916";"154300";"jihaire";"Thu Jul 28 20:19:14 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010";"false";"false";"false";"false"
"43877261";"7";"8077239";"107257";"FrViPofm";"Sat May 07 23:35:08 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009";"false";"false";"true";"false"
"1028570197";"2";"6865121";"293774";"Oli-Wan";"Tue Jan 04 21:12:03 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"1202456240";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:24 CET 2011";"true";"OSMNode";"bing";"false";"false";"false";"false"
"1202456241";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:24 CET 2011";"true";"OSMNode";"bing";"false";"false";"false";"false"
"124077645";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:15 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"124077644";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:15 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"698083504";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:37 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"124077646";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:15 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"124077641";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:14 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"124077643";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:15 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"124077642";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:51:15 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"262934166";"3";"7149616";"17286";"Pieren";"Mon Jan 31 22:51:13 CET 2011";"false";"OSMNode";"null";"false";"true";"false";"true"
"698083489";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:21 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"698083545";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:46:57 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"779956025";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:10 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"698083549";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:37 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"1028570114";"2";"6927349";"293774";"Oli-Wan";"Mon Jan 10 16:28:42 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"698083531";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:21 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"1028570140";"2";"6865121";"293774";"Oli-Wan";"Tue Jan 04 21:12:03 CET 2011";"false";"OSMNode";"null";"false";"true";"false";"true"
"1028570175";"2";"6927349";"293774";"Oli-Wan";"Mon Jan 10 16:32:54 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"62456378";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:23 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"777416668";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:32:41 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"62456372";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:37 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456375";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:23 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"705211289";"2";"9175885";"29717";"eumiro";"Wed Aug 31 14:45:25 CEST 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"778317811";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:44 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"62456352";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:23 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456355";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:37 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456354";"4";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:21 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"777400310";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"24395988";"77";"10041688";"42429";"42429";"Mon Dec 05 14:21:04 CET 2011";"true";"OSMWay";"null";"false";"false";"false";"true"
"777400311";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:12 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400308";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"62456347";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:36 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"777400309";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:12 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400306";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:12 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416690";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:28:28 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400307";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400304";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"62456351";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:36 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"777400305";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416689";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:32:41 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400318";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"1426281643";"1";"9238264";"229574";"joslin";"Wed Sep 07 18:29:43 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400319";"2";"7148416";"17286";"Pieren";"Mon Jan 31 20:57:41 CET 2011";"false";"OSMNode";"null";"false";"true";"false";"true"
"777416703";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:30:48 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400316";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:12 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400317";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400314";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:10:51 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400315";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:10:51 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416699";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:30:48 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400312";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:13:31 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400313";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:12 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416678";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:34:46 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416674";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:28:28 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"778317778";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:46 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"777400302";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:09:11 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400303";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:10:51 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416687";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:29:09 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777400300";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:10:51 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416685";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:34:46 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416683";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:29:09 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"777416681";"2";"9465758";"172867";"AmiFritz";"Tue Oct 04 03:31:56 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"56640163";"4";"7025377";"17286";"Pieren";"Wed Jan 19 22:55:56 CET 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009";"false";"false";"true";"false"
"56640163";"5";"9238042";"229574";"joslin";"Wed Sep 07 17:59:33 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009";"false";"false";"false";"false"
"56640163";"6";"9366718";"492784";"Erkkii";"Thu Sep 22 11:00:34 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009";"false";"false";"false";"true"
"778317740";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:45 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"62456432";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:38 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456435";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:24 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456430";"2";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:24 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456417";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:38 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"124077757";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:54:19 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"124077756";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:54:18 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"62456418";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:24 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"124077758";"1";"8892129";"492784";"Erkkii";"Mon Aug 01 17:54:19 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"62456420";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:24 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"1427838203";"1";"9252910";"229574";"joslin";"Fri Sep 09 11:59:21 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"62456408";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:38 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456400";"2";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:35 CET 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456403";"4";"7590567";"17286";"Pieren";"Thu Mar 17 23:07:30 CET 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456399";"3";"9559846";"375079";"Black Myst";"Sat Oct 15 00:29:24 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"62456388";"3";"9577401";"375079";"Black Myst";"Sun Oct 16 23:38:37 CEST 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"264162751";"3";"10100340";"158826";"cquest";"Mon Dec 12 17:03:38 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"779955327";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:12 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"1292963615";"1";"8196172";"456113";"eric_G";"Fri May 20 10:00:52 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"19727164";"5";"8055848";"229574";"joslin";"Thu May 05 11:28:29 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"779955304";"2";"7590303";"17286";"Pieren";"Thu Mar 17 22:43:12 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"1202455993";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:06 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"19727160";"10";"8055848";"229574";"joslin";"Thu May 05 11:28:28 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"1202455994";"1";"7562649";"210173";"osmmaker";"Tue Mar 15 01:57:06 CET 2011";"true";"OSMNode";"bing";"false";"false";"false";"false"
"706127926";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:13 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"52068660";"2";"6927349";"293774";"Oli-Wan";"Mon Jan 10 16:25:44 CET 2011";"true";"OSMWay";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"true"
"706127929";"2";"7300313";"17286";"Pieren";"Wed Feb 16 00:57:04 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"true";"false"
"1292963616";"1";"8196172";"456113";"eric_G";"Fri May 20 10:00:52 CEST 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"706127916";"2";"7300313";"17286";"Pieren";"Wed Feb 16 00:57:05 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"true";"false"
"706127914";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:15 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"1564466946";"1";"10220875";"575369";"bof-bof";"Tue Dec 27 23:56:13 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"1564466944";"1";"10220875";"575369";"bof-bof";"Tue Dec 27 23:56:13 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"false"
"602628522";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:41 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628520";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:40 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628526";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:41 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628524";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:41 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628515";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:40 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628513";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:40 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"706127964";"2";"9962337";"158826";"cquest";"Sun Nov 27 00:47:19 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"602628517";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:40 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"698084308";"2";"9587957";"290680";"wheelmap_visitor";"Tue Oct 18 19:52:26 CEST 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"false";"false"
"706127961";"2";"7300313";"17286";"Pieren";"Wed Feb 16 00:57:05 CET 2011";"true";"OSMNode";"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010";"false";"false";"true";"false"
"602628528";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:41 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"130663829";"1";"9352634";"492784";"Erkkii";"Tue Sep 20 17:57:32 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"130663829";"2";"9358761";"492784";"Erkkii";"Wed Sep 21 11:38:40 CEST 2011";"true";"OSMWay";"null";"false";"false";"false";"false"
"130663829";"3";"9358935";"492784";"Erkkii";"Wed Sep 21 11:56:54 CEST 2011";"false";"OSMWay";"null";"false";"true";"false";"true"
"602628491";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:39 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"602628489";"3";"10100340";"158826";"cquest";"Mon Dec 12 17:03:39 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
"361062";"9";"7016448";"17286";"Pieren";"Wed Jan 19 01:17:06 CET 2011";"true";"OSMNode";"null";"false";"false";"false";"true"
"602628495";"2";"10100340";"158826";"cquest";"Mon Dec 12 17:03:39 CET 2011";"false";"OSMNode";"null";"false";"false";"false";"true"
